data_godzina, temperatura[st.C], przewodnosc[µS/cm], pH, tlen_rozpuszczony[mg/l]
"2024-05-03 07:00:24",18.47,6683.0,8.599999,22.3
"2024-05-03 08:00:23",18.349998,6836.0,8.45,20.989998
"2024-05-03 09:00:28",18.31,6949.0,8.209999,17.599998
"2024-05-03 10:00:21",18.66,6755.0,8.58,25.469997
"2024-05-03 11:00:24",18.779999,6560.0,8.91,24.529999
"2024-05-03 12:00:21",18.71,6666.0,8.82,23.46
"2024-05-03 13:00:21",18.339998,7165.0,8.2,17.21
"2024-05-03 14:00:22",18.5,6996.0,8.45,20.859997
"2024-05-03 15:00:22",17.839998,7198.0,7.9799995,11.9
"2024-05-03 16:00:22",18.619999,6989.0,8.44,22.16
"2024-05-03 17:00:21",18.33,7013.0,8.309999,16.97
"2024-05-03 18:00:27",18.669998,6923.0,8.5,21.649998
"2024-05-03 19:00:21",18.8,6945.0,8.459999,20.189999
"2024-05-03 20:00:26",19.279999,6753.0,8.669999,22.539997
"2024-05-03 21:00:21",19.679998,6715.0,8.7699995,23.55
"2024-05-03 22:00:22",19.599998,6734.0,8.719999,22.07
"2024-05-03 23:00:22",19.23,6757.0,8.599999,21.91
"2024-05-04 00:00:21",19.15,6755.0,8.5199995,20.25
"2024-05-04 01:00:20",19.06,6767.0,8.509999,20.169998
"2024-05-04 02:00:28",18.759998,6883.0,8.11,14.849998
"2024-05-04 03:00:21",18.759998,6874.0,8.129999,15.789999
"2024-05-04 04:00:28",18.689999,6907.0,8.03,14.469999
"2024-05-04 05:00:26",18.8,6863.0,8.219999,17.66
"2024-05-04 06:00:21",18.83,6782.0,8.349999,19.279999
"2024-05-04 07:00:20",18.789999,6783.0,8.23,17.49
"2024-05-04 08:00:20",18.759998,6746.0,8.339999,17.919998
"2024-05-04 09:00:26",18.439999,6880.0,8.03,12.919998
"2024-05-04 10:00:24",18.47,6858.0,8.0,13.389999
"2024-05-04 11:00:23",18.4,6810.0,8.08,16.039999
"2024-05-04 12:00:22",18.46,6573.0,8.299999,18.99
"2024-05-04 13:00:21",18.839998,6681.0,8.37,19.97
"2024-05-04 14:00:23",19.07,6656.0,8.549999,22.5
"2024-05-04 15:00:21",19.16,6611.0,8.639999,23.519997
"2024-05-04 16:00:25",19.33,6540.0,8.849999,26.809998
"2024-05-04 17:00:23",18.849998,6613.0,8.5199995,22.57
"2024-05-04 18:00:25",18.619999,6806.0,8.2699995,19.019999
"2024-05-04 19:00:24",19.339998,7056.0,8.25,16.89
"2024-05-04 20:00:26",19.91,7310.0,8.469999,19.06
"2024-05-04 21:00:20",20.119999,7598.0,8.32,17.919998
"2024-05-04 22:00:20",20.009998,7463.0,8.299999,17.179998
"2024-05-04 23:00:20",19.83,7574.0,8.2,14.969999
"2024-05-05 00:00:28",19.839998,7246.0,8.299999,17.609999
"2024-05-05 01:00:24",19.75,7392.0,8.19,15.619999
"2024-05-05 02:00:21",19.619999,7438.0,8.089999,13.719999
"2024-05-05 03:00:23",19.66,7334.0,8.16,14.939999
"2024-05-05 04:00:25",19.619999,7329.0,8.089999,13.959999
"2024-05-05 05:00:20",19.519999,7145.0,8.19,15.15
"2024-05-05 06:00:22",19.279999,7121.0,8.12,15.189999
"2024-05-05 07:00:21",18.9,7007.0,8.08,14.269999
"2024-05-05 09:00:25",19.039999,6968.0,8.059999,14.219999
"2024-05-05 10:00:26",19.339998,7008.0,8.009999,15.869999
"2024-05-05 11:00:18",19.289999,7046.0,8.08,14.139999
"2024-05-05 12:00:20",19.46,7185.0,8.23,18.359999
"2024-05-05 13:00:17",19.99,6939.0,8.73,23.279999
"2024-05-05 14:00:18",20.0,7155.0,8.669999,21.939999
"2024-05-05 15:00:20",19.65,7606.0,8.32,17.189999
"2024-05-05 16:00:23",19.5,7556.0,8.209999,16.88
"2024-05-05 17:00:21",19.13,7238.0,8.209999,16.0
"2024-05-05 18:00:19",18.47,7225.0,7.959999,11.74
"2024-05-05 19:00:19",18.83,7107.0,8.11,15.299999
"2024-05-05 20:00:23",20.14,7051.0,8.65,22.829998
"2024-05-05 21:00:20",19.919998,7046.0,8.57,21.179996
"2024-05-05 22:00:20",19.39,7106.0,8.24,16.74
"2024-05-05 23:00:18",19.14,7113.0,8.179999,15.339998
"2024-05-06 00:00:23",19.49,7091.0,8.32,18.599998
"2024-05-06 01:00:19",20.009998,6932.0,8.65,21.669998
"2024-05-06 02:00:22",20.039999,6797.0,8.879999,24.629997
"2024-05-06 03:00:19",19.98,6802.0,8.86,22.509998
"2024-05-06 04:00:19",19.419998,6934.0,8.459999,18.679998
"2024-05-06 05:00:19",19.33,6954.0,8.36,17.58
"2024-05-06 06:00:20",19.089998,6988.0,8.089999,14.109999
"2024-05-06 07:00:21",18.96,7023.0,7.95,12.129999
"2024-05-06 08:00:19",18.919998,7023.0,7.91,10.959999
"2024-05-06 09:00:18",18.89,6977.0,7.99,9.9
"2024-05-06 10:00:25",18.849998,6956.0,8.12,13.599998
"2024-05-06 11:00:22",18.64,6990.0,7.919999,11.57
"2024-05-06 13:00:16",19.14,6889.0,8.36,17.929998
"2024-05-06 14:00:21",19.65,6841.0,8.66,23.279999
"2024-05-06 15:00:18",19.32,6802.0,8.48,20.449999
"2024-05-06 16:00:25",19.199999,6792.0,8.45,19.74
"2024-05-06 17:00:18",19.5,6793.0,8.339999,18.31
"2024-05-06 18:00:20",19.599998,6831.0,8.24,14.029999
"2024-05-06 19:00:18",19.49,6842.0,8.2699995,16.439999
"2024-05-06 20:00:16",19.75,6842.0,8.33,16.929998
"2024-05-06 21:00:16",19.779999,6854.0,8.36,17.429998
"2024-05-06 22:00:19",19.669998,6819.0,8.599999,20.789997
"2024-05-06 23:00:17",19.57,6837.0,8.5199995,18.89
"2024-05-07 00:00:18",19.3,6865.0,8.28,16.48
"2024-05-07 01:00:18",18.949999,6926.0,7.91,10.959999
"2024-05-07 02:00:19",18.859999,6964.0,7.7799997,6.99
"2024-05-07 03:00:17",19.0,6899.0,7.8599997,9.219999
"2024-05-07 04:00:15",19.939999,6754.0,8.78,21.55
"2024-05-07 05:00:14",19.15,6915.0,7.91,11.0
"2024-05-07 06:00:20",18.82,6943.0,7.79,8.099999
"2024-05-07 07:00:20",18.599998,6983.0,7.709999,6.0699997
"2024-05-07 08:00:17",18.56,7006.0,7.7199993,5.709999
"2024-05-07 09:00:20",18.679998,6964.0,7.79,9.62
"2024-05-07 10:00:24",18.71,6953.0,7.8099995,10.529999
"2024-05-07 11:00:17",18.759998,6932.0,7.83,9.98
"2024-05-07 12:00:20",18.71,6947.0,7.8199997,10.169999
"2024-05-07 13:00:15",18.759998,6947.0,7.879999,11.799999
"2024-05-07 14:00:25",19.679998,6771.0,8.78,23.14
"2024-05-07 15:00:14",20.22,6684.0,8.78,22.23
"2024-05-07 16:00:19",20.32,6645.0,8.82,22.589996
"2024-05-07 17:00:14",20.39,6674.0,8.849999,20.24
"2024-05-07 18:00:16",20.5,6676.0,8.849999,23.949997
"2024-05-07 19:00:18",20.559998,6653.0,9.099999,24.969997
"2024-05-07 20:00:15",20.609997,6642.0,9.12,23.929996
"2024-05-07 21:00:16",20.449999,6654.0,9.0,22.48
"2024-05-07 22:00:17",20.099998,6691.0,8.7699995,18.74
"2024-05-07 23:00:14",19.939999,6702.0,8.679999,17.849998
"2024-05-08 00:00:14",19.82,6705.0,8.65,17.23
"2024-05-08 01:00:15",19.609999,6705.0,8.53,16.419998
"2024-05-08 02:00:21",19.449999,6746.0,8.28,14.259998
"2024-05-08 03:00:20",19.769999,6708.0,8.61,18.589998
"2024-05-08 04:00:14",19.779999,6699.0,8.599999,18.419998
"2024-05-08 05:00:16",19.47,6643.0,8.7,18.9
"2024-05-08 06:00:17",19.3,6645.0,8.639999,18.3
"2024-05-08 07:00:17",19.169998,6663.0,8.61,17.23
"2024-05-08 08:00:15",19.05,6656.0,8.78,19.269999
"2024-05-08 09:00:15",19.109999,6655.0,8.839999,20.3
"2024-05-08 10:00:14",18.919998,6805.0,8.309999,16.0
"2024-05-08 11:00:15",19.189999,6699.0,8.759999,19.919998
"2024-05-08 12:00:13",19.31,6676.0,8.83,21.239998
"2024-05-08 13:00:15",19.419998,6625.0,8.9,21.009998
"2024-05-08 14:00:16",19.47,6617.0,8.839999,20.08
"2024-05-08 15:00:17",19.269999,6707.0,8.69,19.16
"2024-05-08 16:00:19",19.23,6707.0,8.7,18.919998
"2024-05-08 17:00:12",19.369999,6719.0,8.759999,17.289999
"2024-05-08 18:00:14",19.75,6695.0,8.99,21.46
"2024-05-08 19:00:15",18.71,6788.0,8.2,12.209999
"2024-05-08 20:00:13",18.859999,6813.0,8.429999,17.679998
"2024-05-08 21:00:17",18.769999,6882.0,8.2,13.599998
"2024-05-08 22:00:14",18.8,6922.0,8.23,13.48
"2024-05-08 23:00:12",18.89,6929.0,8.37,16.0
"2024-05-09 00:00:13",18.88,6939.0,8.379999,15.349998
"2024-05-09 01:00:12",18.82,6961.0,8.24,13.379999
"2024-05-09 02:00:14",18.9,6916.0,8.309999,14.629999
"2024-05-09 03:00:12",18.839998,6937.0,8.209999,12.709999
"2024-05-09 04:00:19",18.89,6911.0,8.33,14.589998
"2024-05-09 05:00:15",18.769999,6934.0,8.16,11.539999
"2024-05-09 06:00:12",18.679998,6943.0,8.089999,10.529999
"2024-05-09 07:00:12",18.599998,6920.0,8.04,10.57
"2024-05-09 08:00:11",18.419998,6836.0,8.259999,15.4
"2024-05-09 09:00:17",18.349998,6794.0,8.549999,16.759998
"2024-05-09 11:00:12",18.289999,6922.0,8.07,11.029999
"2024-05-09 12:00:11",18.419998,6870.0,8.28,12.32
"2024-05-09 13:00:11",18.75,6804.0,8.639999,17.769999
"2024-05-09 14:00:11",19.14,6816.0,8.709999,19.07
"2024-05-09 15:00:10",19.589998,6840.0,8.79,20.719997
"2024-05-09 16:00:14",19.779999,6844.0,8.82,20.669998
"2024-05-09 17:00:22",19.789999,6817.0,8.889999,21.32
"2024-05-09 18:00:22",19.689999,6834.0,8.799999,18.98
"2024-05-09 19:00:22",19.699999,6825.0,8.919999,20.96
"2024-05-09 20:00:19",19.589998,6813.0,8.929999,20.559998
"2024-05-09 21:00:20",19.33,6795.0,8.919999,20.82
"2024-05-09 22:00:23",19.16,6784.0,8.91,20.57
"2024-05-09 23:00:20",19.07,6787.0,8.9,20.269999
"2024-05-10 00:00:23",18.98,6789.0,8.86,19.4
"2024-05-10 01:00:24",18.89,6788.0,8.839999,18.689999
"2024-05-10 02:00:22",18.75,6780.0,8.799999,18.41
"2024-05-10 03:00:21",18.65,6774.0,8.799999,19.33
"2024-05-10 04:00:25",18.58,6776.0,8.74,17.5
"2024-05-10 05:00:22",18.599998,6738.0,8.83,19.519999
"2024-05-10 06:00:21",18.529999,6758.0,8.74,17.88
"2024-05-10 07:00:20",18.33,6729.0,8.74,17.8
"2024-05-10 08:00:22",18.23,6736.0,8.69,17.39
"2024-05-10 09:00:28",18.0,6730.0,8.679999,16.589998
"2024-05-10 10:00:19",17.949999,6736.0,8.62,16.48
"2024-05-10 11:00:18",18.15,6769.0,8.53,15.699999
"2024-05-10 12:00:28",18.019999,6775.0,8.389999,13.809999
"2024-05-10 13:00:20",18.16,6790.0,8.309999,12.669998
"2024-05-10 14:00:18",18.439999,6805.0,8.629999,17.49
"2024-05-10 15:00:17",18.38,6821.0,8.48,16.119999
"2024-05-10 16:00:28",18.869999,6802.0,8.919999,20.579998
"2024-05-10 17:00:20",18.57,6835.0,8.589999,17.019999
"2024-05-10 18:00:19",18.949999,6809.0,8.809999,20.489998
"2024-05-10 19:00:18",19.039999,6792.0,8.91,21.399998
"2024-05-10 20:00:19",19.0,6795.0,8.87,19.47
"2024-05-10 21:00:20",18.91,6787.0,8.79,21.039997
"2024-05-10 22:00:23",18.619999,6788.0,8.61,16.609999
"2024-05-10 23:00:18",18.689999,6793.0,8.639999,17.539999
"2024-05-11 00:00:19",18.939999,6749.0,8.929999,22.779999
"2024-05-11 01:00:18",18.97,6742.0,8.969999,22.099998
"2024-05-11 02:00:22",18.66,6859.0,8.639999,16.199999
"2024-05-11 03:00:18",18.359999,6888.0,8.33,13.66
"2024-05-11 04:00:19",18.22,7006.0,8.12,9.95
"2024-05-11 05:00:22",18.15,7016.0,8.0,7.0999994
"2024-05-11 06:00:18",18.07,7107.0,7.9699993,7.0099993
"2024-05-11 07:00:19",18.109999,7067.0,8.0199995,8.58
"2024-05-11 08:00:15",18.099998,7084.0,8.009999,8.99
"2024-05-11 09:00:28",18.06,7095.0,8.0199995,8.099999
"2024-05-11 10:00:28",17.98,7074.0,7.879999,5.919999
"2024-05-11 11:00:28",17.949999,7086.0,7.799999,4.35
"2024-05-11 12:00:28",17.89,7133.0,7.79,4.2799997
"2024-05-11 13:00:28",17.839998,7163.0,7.8099995,4.27
"2024-05-11 14:00:28",18.31,6877.0,8.4,13.919998
"2024-05-11 15:00:28",19.109999,6793.0,8.759999,20.359999
"2024-05-11 16:00:28",19.349998,6781.0,9.009999,23.349998
"2024-05-11 17:00:28",19.58,6769.0,9.04,23.469997
"2024-05-11 18:00:28",19.449999,6776.0,9.059999,21.96
"2024-05-11 19:00:28",19.3,6799.0,9.0,23.66
"2024-05-11 20:00:28",19.13,6814.0,8.86,20.519997
"2024-05-11 21:00:28",18.91,6889.0,8.679999,17.929998
"2024-05-11 22:00:28",19.06,6856.0,8.889999,21.019997
"2024-05-11 23:00:28",19.039999,6855.0,8.94,22.46
"2024-05-12 00:00:28",18.9,6915.0,8.839999,22.41
"2024-05-12 01:00:28",18.88,6908.0,8.759999,19.46
"2024-05-12 02:00:28",18.939999,6799.0,8.929999,22.14
"2024-05-12 03:00:28",18.869999,6782.0,8.959999,22.0
"2024-05-12 04:00:28",18.669998,6987.0,8.589999,16.509998
"2024-05-12 05:00:28",18.509998,7140.0,8.24,11.65
"2024-05-12 06:00:28",18.439999,7253.0,8.2,11.49
"2024-05-12 07:00:28",18.48,7174.0,8.179999,12.139999
"2024-05-12 08:00:28",18.429998,7119.0,8.259999,15.439999
"2024-05-12 09:00:28",18.339998,7143.0,8.259999,15.07
"2024-05-12 10:00:28",18.22,6978.0,8.509999,16.33
"2024-05-12 11:00:28",18.14,6842.0,8.79,20.05
"2024-05-12 12:00:28",18.23,6803.0,8.889999,20.919998
"2024-05-12 13:00:28",18.05,6979.0,8.62,18.16
"2024-05-12 14:00:28",17.939999,7160.0,8.24,12.58
"2024-05-12 15:00:28",17.97,7195.0,8.45,16.5
"2024-05-12 16:00:28",18.16,7217.0,8.629999,18.89
"2024-05-12 17:00:28",18.65,7337.0,8.66,18.789999
"2024-05-12 18:00:28",18.66,7447.0,8.559999,18.5
"2024-05-12 19:00:28",19.189999,7248.0,8.75,20.259998
"2024-05-12 20:00:28",19.05,7427.0,8.57,17.58
"2024-05-12 21:00:28",18.82,7510.0,8.389999,14.369999
"2024-05-12 22:00:28",18.699999,7538.0,8.379999,14.019999
"2024-05-12 23:00:28",18.449999,7601.0,8.129999,9.98
"2024-05-13 00:00:28",18.38,7590.0,8.059999,8.669999
"2024-05-13 01:00:28",18.33,7598.0,8.009999,7.08
"2024-05-13 02:00:28",18.269999,7543.0,8.0199995,7.839999
"2024-05-13 03:00:28",18.21,7496.0,8.04,8.969999
"2024-05-13 04:00:28",18.22,7446.0,8.089999,10.309999
"2024-05-13 05:00:28",18.169998,7438.0,8.059999,8.509999
"2024-05-13 06:00:28",18.15,7408.0,8.04,8.719999
"2024-05-13 07:00:28",18.109999,7410.0,8.0,8.2
"2024-05-13 08:00:28",18.07,7418.0,7.959999,6.37
"2024-05-13 09:00:28",18.109999,7419.0,7.9299994,7.419999
"2024-05-13 10:00:28",18.289999,7462.0,7.9399996,8.139999
"2024-05-13 11:00:28",18.49,7206.0,8.629999,19.06
"2024-05-13 12:00:28",18.56,7158.0,8.809999,20.15
"2024-05-13 13:00:28",18.58,7119.0,8.82,20.489998
"2024-05-13 14:00:28",18.539999,7134.0,8.759999,19.38
"2024-05-13 15:00:28",18.66,7086.0,8.839999,20.619999
"2024-05-13 16:00:28",18.449999,7274.0,8.549999,17.3
"2024-05-13 17:00:28",18.339998,7356.0,8.389999,13.469999
"2024-05-13 18:00:28",18.31,7383.0,8.29,11.83
"2024-05-13 19:00:28",18.289999,7421.0,8.209999,10.58
"2024-05-13 20:00:28",18.38,7455.0,8.179999,10.16
"2024-05-13 21:00:28",18.66,7371.0,8.389999,13.719999
"2024-05-13 22:00:28",18.599998,7383.0,8.23,10.24
"2024-05-13 23:00:28",18.439999,7505.0,8.179999,10.349998
"2024-05-14 00:00:28",18.619999,7302.0,8.2699995,12.259998
"2024-05-14 01:00:28",18.58,7348.0,8.25,11.99
"2024-05-14 02:00:28",18.38,7465.0,7.9799995,6.83
"2024-05-14 03:00:28",18.289999,7472.0,7.919999,4.87
"2024-05-14 04:00:28",18.3,7400.0,8.04,8.349999
"2024-05-14 05:00:28",18.31,7407.0,8.0199995,9.08
"2024-05-14 06:00:28",18.349998,7338.0,8.16,10.879999
"2024-05-14 07:00:28",18.269999,7366.0,8.0199995,8.459999
"2024-05-14 08:00:28",18.189999,7369.0,7.9699993,7.1499996
"2024-05-14 09:00:28",18.029999,7460.0,7.879999,4.7099996
"2024-05-14 10:00:28",18.169998,7201.0,8.389999,13.349998
"2024-05-14 11:00:28",18.199999,7153.0,8.54,16.97
"2024-05-14 12:00:28",18.32,7137.0,8.669999,19.179998
"2024-05-14 13:00:28",18.57,7136.0,8.849999,21.16
"2024-05-14 14:00:28",18.66,7127.0,8.82,21.589996
"2024-05-14 15:00:28",18.869999,7149.0,8.78,20.199999
"2024-05-14 16:00:28",19.539999,7151.0,9.009999,24.439999
"2024-05-14 17:00:28",19.599998,7165.0,9.04,22.509998
"2024-05-14 18:00:28",19.75,7167.0,9.04,24.579998
"2024-05-14 19:00:28",19.66,7165.0,9.009999,23.64
"2024-05-14 20:00:28",19.529999,7170.0,9.0,23.07
"2024-05-14 21:00:28",19.46,7161.0,8.98,22.169998
"2024-05-14 22:00:28",19.22,7327.0,8.78,21.359997
"2024-05-14 23:00:28",19.089998,7302.0,8.7699995,21.149998
"2024-05-15 00:00:28",18.849998,7324.0,8.53,15.98
"2024-05-15 01:00:28",18.919998,7383.0,8.66,18.3
"2024-05-15 02:00:28",18.74,7361.0,8.669999,18.609999
"2024-05-15 03:00:28",18.539999,7208.0,8.83,20.199999
"2024-05-15 04:00:28",18.48,7234.0,8.78,19.21
"2024-05-15 05:00:28",18.38,7280.0,8.69,17.369999
"2024-05-15 06:00:28",18.189999,7272.0,8.669999,17.4
"2024-05-15 07:00:28",18.029999,7281.0,8.62,16.48
"2024-05-15 08:00:28",17.89,7289.0,8.669999,17.23
"2024-05-15 10:00:28",17.88,7299.0,8.74,18.519999
"2024-05-15 11:00:28",17.869999,7330.0,8.719999,17.679998
"2024-05-15 12:00:28",18.269999,7300.0,8.62,16.349998
"2024-05-15 13:00:28",18.109999,7323.0,8.549999,15.529999
"2024-05-15 14:00:28",18.509998,7277.0,8.599999,16.089998
"2024-05-15 15:00:28",18.99,7227.0,8.66,16.759998
"2024-05-15 16:00:28",19.099998,7239.0,8.709999,17.14
"2024-05-15 17:00:28",19.289999,7303.0,8.799999,18.25
"2024-05-15 18:00:28",19.31,7325.0,8.82,18.849998
"2024-05-15 19:00:28",19.339998,7395.0,8.91,19.869999
"2024-05-15 20:00:28",19.289999,7394.0,8.919999,20.629997
"2024-05-15 21:00:28",19.109999,7406.0,8.879999,20.15
"2024-05-15 22:00:28",18.859999,7438.0,8.849999,19.48
"2024-05-15 23:00:28",18.619999,7433.0,8.83,19.009998
"2024-05-16 00:00:28",18.46,7444.0,8.79,18.599998
"2024-05-16 01:00:28",18.259998,7466.0,8.7699995,17.949999
"2024-05-16 02:00:28",18.3,7465.0,8.79,18.16
"2024-05-16 03:00:28",18.24,7470.0,8.759999,17.589998
"2024-05-16 04:00:28",18.16,7490.0,8.74,17.349998
"2024-05-16 05:00:28",18.05,7506.0,8.709999,16.83
"2024-05-16 06:00:28",17.949999,7516.0,8.69,16.519999
"2024-05-16 07:00:28",17.9,7535.0,8.669999,16.599998
"2024-05-16 08:00:28",17.9,7688.0,8.559999,14.519999
"2024-05-16 09:00:28",17.929998,7813.0,8.429999,14.82
"2024-05-16 10:00:28",17.96,7606.0,8.679999,17.33
"2024-05-16 11:00:28",18.009998,7547.0,8.7699995,18.109999
"2024-05-16 12:00:28",18.38,7546.0,8.87,20.41
"2024-05-16 13:00:28",18.439999,7652.0,8.74,18.58
"2024-05-16 14:00:28",18.759998,7680.0,8.7699995,19.259998
"2024-05-16 15:00:28",19.039999,7684.0,8.849999,20.689999
"2024-05-16 16:00:28",19.22,7686.0,8.83,20.039999
"2024-05-16 17:00:28",19.259998,7703.0,8.78,19.08
"2024-05-16 18:00:28",19.269999,7713.0,8.809999,20.13
"2024-05-16 19:00:28",19.25,7788.0,8.719999,18.15
"2024-05-16 20:00:28",19.15,7763.0,8.78,18.81
"2024-05-16 21:00:28",19.05,7755.0,8.759999,18.9
"2024-05-16 22:00:28",18.88,7801.0,8.7,17.5
"2024-05-16 23:00:28",18.759998,7767.0,8.73,17.88
"2024-05-17 00:00:28",18.64,7777.0,8.709999,17.25
"2024-05-17 01:00:28",18.47,7815.0,8.669999,16.05
"2024-05-17 02:00:28",18.3,7841.0,8.639999,15.539999
"2024-05-17 03:00:28",18.15,7845.0,8.62,15.32
"2024-05-17 04:00:28",18.039999,7848.0,8.58,14.529999
"2024-05-17 05:00:28",17.929998,7860.0,8.549999,13.559999
"2024-05-17 06:00:28",17.759998,7882.0,8.54,13.65
"2024-05-17 07:00:28",17.689999,7895.0,8.54,13.589998
"2024-05-17 08:00:28",17.679998,7898.0,8.559999,13.299999
"2024-05-17 09:00:28",17.74,7929.0,8.66,15.549999
"2024-05-17 10:00:28",17.839998,7941.0,8.629999,15.709999
"2024-05-17 11:00:28",17.91,8029.0,8.61,15.169998
"2024-05-17 12:00:28",18.099998,7932.0,8.75,17.74
"2024-05-17 13:00:28",18.099998,7932.0,8.73,16.849998
